id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
MDSC	0.936455804078263	0.95719023537463	0.960785931379881	0.955922341329105	0.972002851173773	0.961599326400179	0.93434320530232	0.965428994994466	0.962308332551318	0.964648887008611	0.959082170659123	0.949209936481603	0.954570771627928	0.962516387789072	0.957443994495781	0.958350077384879	0.951502494440063	0.953846328671336	0.958141345492183	0.943543828525606	0.943685445899111	0.916329057496878	0.941950260770009	0.94535126540821	0.948125024039667	0.969536573031448	0.971083718146697	0.919966257621204	0.925704875876955	0.963334662018687	0.94450079589571	0.961295306369325	0.958962598691961	0.958384706481656	0.965351110682003	0.943477729267387	0.944259204270822	0.948425293245663	0.938500869656365	0.951268948319089	0.94126309877549	0.961968538097252	0.964126044417093	0.95068537929471	0.947161032088326	0.956493334585227	0.939609869645797	0.944453071752529	0.939584582336451	0.94743734214138	0.933831820077107	0.935814686674517	0.951442230757349	0.945453339952239	0.93125536276926	0.946100611946033	0.933925537614778	0.933041491224012	0.951230021818374	0.936433274644515	0.939572377794096	0.933154512479826	0.951468401621012	0.942917468943155	0.968092895870358	0.964717162004409	0.959878039909443	0.958817514887991	0.980935581301392	0.954567214841695	0.954830876107524	0.96326177258068	0.926885775399502	0.93569657002756	0.965592076960827	0.943693487612866	0.93532128326802	0.93212148451551	0.933101456079169	0.972410890940905	0.967326353585913	0.946983864171186	0.93230460106718	0.932207045712304	0.982699111164118	0.950790643985606	0.939799115633888	0.947798984699972	0.934886496920934	0.962311428103375	0.911026253593611	0.937098523266298	0.942406031157842	0.973567890595341	0.958498302648546	0.961959537113727	0.967211425777702	0.934909800668826	0.94892434309493	0.938234921815406	0.955005265986425	0.962398826772132	0.965540208184854	0.97527842436218	0.958439955035251	0.957537966780203	0.973414188972572	0.983512788793295	0.974708391732185	0.953869596070663	0.974196031413315	0.966540918010577	0.950220471634281	0.97304814999116	0.972276574104682	0.94958888122492	0.970233298313462	0.95560192762471	0.957464055694513	0.962323042783071	0.944327593916664	0.917890951451785	0.930739181707571	0.946106281088902	0.93380503236417	0.936833962467675	0.947611870716148	0.961170158891602	0.937110476920871	0.926138640268389	0.959925671073783	0.942429368514358	0.959439109464421
Macrophage	0.544572679829356	0.573320958571724	0.575721519672195	0.5462999405767	0.557327929923817	0.574557025844726	0.534927456035695	0.574723178723689	0.573125950118325	0.572510267159155	0.588497326225513	0.5315768161969	0.572494694388473	0.58614394664296	0.550929584473542	0.574397263921729	0.52614121950545	0.544916046490264	0.522597601202163	0.558789734869879	0.517054476190071	0.504802519769632	0.553500430524013	0.53747539806038	0.554562259648711	0.559523872574421	0.562554552416382	0.513695653022327	0.501544205695439	0.584809918209793	0.519474659071341	0.546684351453136	0.541355437441604	0.56011251401122	0.549939963502453	0.555281848628879	0.570865631004376	0.576879994319982	0.53673637164976	0.562259640591072	0.533506292499183	0.542400506831067	0.572452372220008	0.563030505898881	0.547059969778297	0.546698565345034	0.557662366633982	0.56216749849021	0.574162480874192	0.538187535189364	0.508010913159741	0.592103686685284	0.590967116858191	0.590159349446302	0.577107953425698	0.572322002001949	0.540884221922595	0.555487322464336	0.565765308456131	0.590305049896531	0.575575026235546	0.604594860792155	0.553684070603846	0.510326162183	0.58061733208512	0.575490244612274	0.52330191477372	0.544833879177149	0.554666124037366	0.556397349337253	0.49938901912693	0.566978334732752	0.546889025227021	0.53168775460094	0.568419676580785	0.553391190989979	0.573696093696386	0.562436741939345	0.53178472842878	0.582334998733356	0.56177560920072	0.549656900515207	0.525123686082154	0.56111683309232	0.584079808864151	0.550309623686593	0.587730013319286	0.563129605862485	0.54328953593596	0.544266767581018	0.530035873841457	0.559160649817532	0.563571193838819	0.581522562834429	0.560227625651892	0.57750769682303	0.550396780767325	0.547809792991725	0.519323809545337	0.542365704169478	0.543530676426235	0.529484845235201	0.543751313215639	0.577553167454139	0.581244337333338	0.529460457326509	0.56014934759973	0.602617012581556	0.60321577775702	0.509003852089114	0.527529022137049	0.541159403008122	0.530803182685461	0.569065562034153	0.587416184139743	0.559217742605937	0.555892295737124	0.544660379176504	0.571816348042255	0.568438835151015	0.552537556258801	0.543751059472007	0.630445962394577	0.55458959938853	0.560574372088252	0.542750805443329	0.579583146427095	0.532170420750359	0.576756404266185	0.564807045941734	0.565602078409644	0.578894647178847	0.536659613030099
Mast.cell	0.479028054232974	0.535523533043319	0.548775602728709	0.474399651200921	0.502178574262806	0.528625988616375	0.462555772568691	0.5294944672259	0.558198112010776	0.562090733555512	0.558343248084008	0.475345282597693	0.521775162608545	0.504876990401897	0.459263873153964	0.496619218309815	0.494731361549308	0.483392132420905	0.453624441521257	0.530258075303991	0.480407497148019	0.41856291592122	0.470062679019852	0.484099857295398	0.484349021421792	0.501838272341147	0.494810965291992	0.470627826542196	0.409846134200962	0.508910860089151	0.444797022703843	0.422813868242788	0.47052362275098	0.488941343751798	0.469861800764464	0.493186465307632	0.55551517125849	0.456428162937208	0.468911371843993	0.49022040896801	0.476070667965679	0.44964897649166	0.508519695036543	0.482069028497696	0.478474992892228	0.457045852682298	0.463831235607253	0.469630135775763	0.480299685524866	0.474899298523813	0.450079950206368	0.467555293288137	0.489752929308832	0.444544876821719	0.452371647819515	0.484443516786413	0.469125998946226	0.439426036163524	0.414766364783635	0.489499775693979	0.447620419019972	0.500222815501271	0.489955770338684	0.444508357869225	0.546316331082972	0.490422267444635	0.487005707856321	0.534711475603132	0.496549807072981	0.464977176932519	0.43809605219561	0.480398164459971	0.460737785557449	0.477234170008886	0.504605065404266	0.450787045917824	0.496154775871768	0.42977167850184	0.41092784100221	0.478953004440355	0.528752220892581	0.479160805842677	0.436207685751646	0.431168135362596	0.470741705591825	0.50703914619093	0.445973711489123	0.467424205898837	0.448488614437498	0.466520993368876	0.518528334893441	0.502584042610248	0.48765962833859	0.498662266122571	0.461004389864297	0.527063622559009	0.410237026079098	0.529394626950894	0.450888660159019	0.491422281205514	0.458711929097517	0.491243822211745	0.431051143134828	0.477278024467255	0.472151700159062	0.495666928411152	0.471577369229767	0.487060337941908	0.475393511051354	0.444781356825287	0.43677621649828	0.460430211262381	0.457336897388564	0.549399581304566	0.543766641360901	0.466321340473606	0.526631277140652	0.492254336247123	0.48174014190639	0.484476589906162	0.459665342575593	0.447124804407191	0.506795734982689	0.47873863936736	0.475993508316021	0.437437896688606	0.442769176921194	0.405014610788151	0.449192260088958	0.485645569664095	0.534544674313651	0.474634224280598	0.456025393479973
Monocyte	0.829614531238449	0.841005117066879	0.820702213204297	0.836706167441245	0.835103654830426	0.836754455495429	0.854995611682374	0.831063492470848	0.820746753648847	0.853126114446855	0.84517742805679	0.813389894037721	0.82785554249292	0.86541963524458	0.855700319551237	0.857525747125897	0.868655494053488	0.859338361583215	0.851480080739533	0.833450290070459	0.853316708096759	0.818039393347276	0.84886123607239	0.840535457071258	0.846327533549482	0.848641402868397	0.862386241729537	0.807171718832202	0.823186547545278	0.863263443713224	0.817395595768111	0.847194375225074	0.840033309150434	0.846626299961044	0.855979798466674	0.863588107053983	0.848778595521549	0.84968670960433	0.840739907825098	0.869289860528282	0.851946487976809	0.864058435680724	0.868308152430008	0.842914072056001	0.852294910429847	0.856408050373651	0.854314097132783	0.851760841681099	0.843540914070446	0.838080105924007	0.843787630322747	0.855677869222533	0.862728170522301	0.870435472692515	0.868382713680122	0.847387826634543	0.817603734618587	0.859533653683525	0.861409741602883	0.854400951174106	0.851568793685956	0.876070197711034	0.841601287701948	0.844138600227555	0.862901163437691	0.855885425556136	0.814710295676137	0.83572475647931	0.846546731794107	0.830125091908599	0.803066685709327	0.847828640607455	0.841889452660621	0.827685638197841	0.85044230266091	0.855881566638966	0.858412053241171	0.86539682558193	0.835464068550098	0.856280554942162	0.860585638956261	0.815130534098262	0.836170693732329	0.838390906096858	0.857129362471484	0.842308538092464	0.852523166107001	0.854345251611066	0.817308681236379	0.847079997509774	0.815354792971414	0.795993561128948	0.848404462444272	0.850260330523631	0.834708192796775	0.858003817821485	0.840943515172068	0.821446983775407	0.826138751737653	0.803186974475736	0.824547091850085	0.816944391667385	0.835245344343913	0.862657155297297	0.85513475033492	0.819705100369882	0.822959992892558	0.863135488196646	0.824565981856061	0.82725873259228	0.837830181598324	0.81752725440476	0.826390963341774	0.85001362968221	0.843543846749193	0.797546203277054	0.843415815476531	0.831342977475857	0.826938591472768	0.840944669633218	0.876126778389574	0.859333380558097	0.858928269540527	0.824523756252492	0.849204249740816	0.8588388124905	0.8833966028616	0.838189213755456	0.847648321906221	0.841838931260897	0.807064323507521	0.872725967289991	0.812958400428191
Natural.killer.T.cell	0.497561502444462	0.453806931190319	0.470356503204853	0.469087338053895	0.468611007474276	0.46656048687519	0.489070840571545	0.45332208740344	0.457713888362482	0.480516425461851	0.474891831861318	0.452585023009449	0.476403449357348	0.516376991981525	0.509426458886484	0.471879440863173	0.555024505954413	0.514596344302618	0.486974958482785	0.471636311151056	0.546044470007639	0.534574648909178	0.496250886971959	0.513229037036846	0.491086250817749	0.47667175130509	0.506989796395619	0.481869510048701	0.495048862435254	0.517890034086967	0.499783073283883	0.514405816426409	0.487520254593915	0.511830320763405	0.490304028918611	0.520688976851369	0.498639511421689	0.55148270441337	0.513093680705778	0.478342916523633	0.510458573563785	0.503802205248129	0.518880378338886	0.518436415152136	0.517609445956785	0.516125357875797	0.505852329737532	0.493101991329977	0.509222193565803	0.486164182571261	0.499614591973532	0.499885485940339	0.506513840431982	0.514793665547421	0.515131580919137	0.5172318384081	0.514310839295399	0.491588102229447	0.556654668293843	0.54455857819159	0.537930178607524	0.548183245734071	0.523190142764875	0.494188536276074	0.492191298239599	0.499021109359522	0.454589213916146	0.503194327591147	0.463320456075567	0.451240502662892	0.483429291361464	0.479780374976926	0.49067985308546	0.467904021498247	0.467394706390228	0.513065677830776	0.524617654139005	0.500851563299191	0.476130708483307	0.505620384549573	0.510104170494507	0.469758173579836	0.515926886405895	0.47425230604708	0.49213900620581	0.480705177963092	0.464004647077355	0.512068927711303	0.49405204117996	0.559810850667826	0.521384620377581	0.478552883753427	0.499377960084477	0.479404068640757	0.494833666737936	0.492239721827796	0.507756926941402	0.457126993695039	0.493720472153181	0.489788326419976	0.469154532680026	0.439836988175938	0.455594566288067	0.495514670010902	0.476741082771703	0.456938719921589	0.454401800455349	0.466641028117912	0.454057273576119	0.485728661359714	0.490683719792986	0.455263517308097	0.485561883309289	0.45804853076306	0.474943824539853	0.470673214135755	0.488728311692328	0.489048661364416	0.487016316929946	0.45261259708016	0.560403756272511	0.538952993213802	0.49635882549706	0.48789557469178	0.51092166939505	0.521374802566032	0.51875460805024	0.485632114310297	0.474720855398517	0.528351031044912	0.482991223745796	0.551095807802705	0.455649706648223
Natural.killer.cell	0.412362293518782	0.421907504522209	0.410310565360643	0.40042803384519	0.408555444252232	0.40665342142532	0.420307251364789	0.403013530215359	0.421447246414106	0.410695236347789	0.418667522456671	0.392196002984008	0.425164811357448	0.438886888569602	0.423021317987499	0.437392640237947	0.415357235863448	0.41475612431766	0.422254534335147	0.431895249256997	0.427066081613286	0.406185995871488	0.417071465883383	0.43606009416839	0.433336492791731	0.418257724832763	0.407659852912374	0.400217013154097	0.401360240927727	0.441448917667625	0.39873906603409	0.428672501843511	0.394406076081565	0.439281989291297	0.429897631810732	0.418495762724439	0.422923218059306	0.452019507605655	0.428171766795589	0.433642626452102	0.42464512362442	0.412208222270039	0.424226689183016	0.441930302588184	0.43252142677205	0.441781774315217	0.43493980630493	0.41322822656096	0.456155415286564	0.406890831621164	0.4055704352413	0.439704990964194	0.411487213657742	0.418616705709325	0.418832931630735	0.428832413942945	0.396921374994876	0.4076672458137	0.428906866380371	0.428496796730344	0.413691822830568	0.42973477594122	0.412675138524081	0.404126384067499	0.428059826831041	0.427084695403874	0.389781842200802	0.418273318068073	0.411207807341447	0.426207316964551	0.414347787442341	0.414076848260503	0.43031137538687	0.397878425332814	0.420105418345881	0.424475743482644	0.42652796136588	0.414572679547264	0.396940919076781	0.421382658793553	0.426587161900508	0.396782457198605	0.407916927574008	0.421105846707522	0.414200345690467	0.411179004839767	0.41118892687982	0.427283869604732	0.405833107537174	0.406753874350575	0.38752901911791	0.391701541138242	0.386133125751889	0.425945570314737	0.396223241820787	0.42697636649943	0.41829106602384	0.425064440474999	0.394319247655211	0.404506449992895	0.391650096073445	0.394847473438225	0.411228736894174	0.417317859529634	0.40809206802851	0.396616941990837	0.42174907254115	0.43452046404892	0.418664607465573	0.393746513556547	0.432098381292797	0.378341478209001	0.398628354519422	0.423299306705089	0.449502168093437	0.45352961814616	0.429245176152849	0.391876003460941	0.416802289063042	0.400479656356927	0.409033666142249	0.400574782215911	0.418179303639242	0.399998256481905	0.426194450533319	0.405582594711478	0.423552237050635	0.388385093695178	0.419819435939726	0.39636394285866	0.402614802458484	0.416920174016064	0.379411900281685
Neutrophil	0.918643916514919	0.924573287993836	0.910718026755694	0.854668285458657	0.928229186470011	0.955853379654229	0.869098654815956	0.910531463621285	0.902811856554424	0.913367420518987	0.904953863857051	0.84988343105131	0.939331455936958	0.94564339931149	0.921198509280181	0.941777505881351	0.868902043344732	0.86542277591758	0.867708077017751	0.985999177940427	0.79047206733241	0.801310681021303	0.888333069937604	0.871560868104347	0.95811999521321	0.92906442334678	0.886956806492391	0.867529065408016	0.822838466933916	0.959908337258816	0.853702770058718	0.915638110971864	0.875401950401889	0.927252887564149	0.855060771924157	0.914917644679859	0.938396609437347	0.866806330172199	0.834053807489667	0.888266724424418	0.876605738568163	0.888631339635705	0.984582806315086	0.940917926920448	0.85680044857868	0.881193468861652	0.80762186924311	0.919366230960346	0.893044603595979	0.862188909961769	0.831276824967584	0.888249236505107	0.963067291433239	0.953780913037508	0.896328789149293	0.941523284508772	0.87810973885418	0.774031121233152	0.926822707679266	0.905710991105574	0.840701071551993	0.902900060908461	0.835566232504692	0.847480199326712	0.956616078828092	0.933107496154834	0.84132655744884	0.829166884567814	0.923564669484898	0.918085832836362	0.848406194622855	0.900712273893102	0.896369652980221	0.836646456163747	0.87155733682427	0.820594728512263	0.908949922546842	0.805918628926294	0.822546352797933	0.910886676890702	0.932242181097215	0.858878538297323	0.768105190150659	0.816464531411895	0.944133317233477	0.940203763646263	0.925973036150637	0.921285222632835	0.815017279697093	0.902412788292661	0.737205531962161	0.847097887606296	0.880962361982169	0.891799451713684	0.800150400852687	0.931651014742074	0.774454102227811	0.872046129699285	0.822319086904321	0.946657964978637	0.809336342392145	0.903959817855742	0.825418164132499	0.906199361888582	0.95742043020089	0.83580521121528	0.882373499571642	1	0.849675331387205	0.864216320111792	0.878846517254396	0.875510358757594	0.836538939746293	0.906605451154987	0.971610117866516	0.840256961420921	0.925235725169827	0.90854028799325	0.944872516078624	0.886320516204749	0.845365367729392	0.768531429871517	0.861656386759042	0.901131381217442	0.909624473289354	0.786502364792616	0.858359193540086	0.719953354677977	0.809515684464215	0.891816309927486	0.910570629367377	0.954626872202756	0.827186683009817
Plasmacytoid.dendritic.cell	0.773411850549682	0.763883535437424	0.759299875968679	0.762772769739244	0.773387568050255	0.794995579530654	0.762459222927854	0.764931064214135	0.764782193072743	0.767591661991311	0.780219266709523	0.766544701251414	0.784659915105632	0.760763072957618	0.761686277226288	0.770926209198465	0.760335282552946	0.764881067355717	0.768426999082041	0.794272792810864	0.761777162785189	0.756692705365103	0.760403234502737	0.776819351916498	0.792577933464323	0.77752536511292	0.77388031370166	0.754967563233057	0.773169775147042	0.792186497362315	0.773809729591303	0.776087943271676	0.780921186341327	0.79237316784838	0.760519246448346	0.763873825919179	0.764575711440976	0.744548298105297	0.773684748318128	0.766656564524404	0.778175363118439	0.788163561834388	0.784220142276182	0.775442020507615	0.764020464503487	0.773051208427159	0.767973830163389	0.767883914241268	0.779922486400142	0.771635087426663	0.774277983596364	0.76964446167494	0.777318675680292	0.751465961983588	0.767059517223921	0.763609467039688	0.740903332930777	0.748119684897903	0.758105555933475	0.725541541825893	0.74115686270474	0.741763836492837	0.718375585715629	0.741293596717908	0.775799494223995	0.775501824476089	0.748046570351169	0.770244672713933	0.75194166699607	0.765854341786519	0.748011237938991	0.774856982538564	0.779128755298446	0.757950744477729	0.759211746198856	0.760299187788545	0.744709314022619	0.735598593593876	0.72699679062587	0.745573028766362	0.760200038483757	0.729316351742981	0.747812190728508	0.748487832324781	0.748092445461534	0.751288568704228	0.759443171295171	0.748896060246097	0.728208753575239	0.729726117568411	0.701376088148629	0.715134333399609	0.7309150954245	0.748194792078917	0.742569289463635	0.755478092954611	0.725194575995875	0.770287775321276	0.76750892911991	0.766958225074309	0.75500713103071	0.754742061494927	0.753080775678007	0.763076969595252	0.750927033501666	0.755706105628422	0.758102696163087	0.780695013938998	0.745001339763452	0.762435485231904	0.775135139050555	0.74507878592823	0.749492077279511	0.76371236853762	0.772917019753732	0.747309694624759	0.771973545496743	0.765207503977586	0.775628630507679	0.744268838168999	0.758233233469415	0.725442340267163	0.732660692420189	0.753624011697269	0.740937752474644	0.733139507382111	0.725703538784068	0.701017691355532	0.680352485333261	0.74495488384972	0.739824177408351	0.742875079725264	0.719536281954701
Regulatory.T.cell	0.500574000527322	0.524568452488706	0.531042336127918	0.553671476560658	0.519604503361161	0.51028288461291	0.526177546157866	0.557289517656594	0.522330554526573	0.567876141994816	0.533768047987871	0.490041763849094	0.51169157506597	0.548005718583381	0.526402711020632	0.535228190627558	0.51428081955768	0.53085658751437	0.491923079298901	0.507750182998284	0.53419064294555	0.487936058645549	0.503865943718866	0.551933571171794	0.511295167520608	0.52473106832539	0.53282256388735	0.45607765814716	0.48358493226983	0.553663209875941	0.527344133321543	0.536472244949392	0.521739949945721	0.52328718153554	0.542409535756001	0.537012091977109	0.528660715436959	0.534851629729558	0.525551921159999	0.533263872475504	0.524871103336031	0.551348785929538	0.566219034350575	0.544424963802977	0.535669416687246	0.528380163781887	0.536371946815544	0.552021872144528	0.513044316471859	0.468585434465856	0.516878717425021	0.517737595973874	0.507218949415503	0.506080435067662	0.518384385041908	0.478225365717475	0.473782344113089	0.478281364938017	0.503230681236784	0.502385704906056	0.511432001390315	0.497405898121151	0.51935738227174	0.490826389840055	0.547871400655605	0.564117343658406	0.507948955855877	0.505682860820715	0.512169500366773	0.512308184498794	0.503981354539391	0.548522560213894	0.493389303798491	0.492942582466932	0.513894554049532	0.513792719947685	0.49622322374672	0.517156172604697	0.497316641255776	0.568896707887104	0.533019005369543	0.503055319669724	0.543205226571713	0.528879552701992	0.521413693852751	0.474406601158097	0.499167517197326	0.482676623817781	0.496672622049069	0.500264511867822	0.495906477061732	0.4597683312089	0.484508783472707	0.521823707558484	0.506903146827168	0.497900388542685	0.534195206772909	0.510780766565516	0.512484288156577	0.50459602866221	0.526514542461308	0.500480607260131	0.507898926291135	0.538134016714565	0.511757718213581	0.512293001250958	0.542854785745175	0.561801802651219	0.515452767391973	0.488280429193084	0.559527767293511	0.543252383293843	0.491420161242473	0.53923710480489	0.516308587188434	0.526826809833011	0.526411135160627	0.531776296058	0.516027674366547	0.500678913931357	0.540056380438182	0.500083106597188	0.495529511082605	0.509537345899726	0.470085339220581	0.504286016556444	0.537930178568445	0.523674717894177	0.547613299663979	0.45878313957395	0.521028703765071	0.509552305153651	0.49453900661242
T.follicular.helper.cell	0.523556290115082	0.50700601113611	0.518084942467365	0.515355851732855	0.508742910529891	0.496706476101428	0.520101428339841	0.535906811364716	0.510999164118593	0.531786309810203	0.528167828618948	0.518001029763399	0.534768522953694	0.533979426188352	0.541220196404485	0.50450514277209	0.563610695316436	0.542748421441366	0.538231077161861	0.50875628842004	0.56046053758375	0.53691901252362	0.533547467973214	0.558060865210381	0.528572131992802	0.524628545982342	0.52983720474652	0.495606631528463	0.522904637955258	0.537679874778647	0.521456076383979	0.532934621466802	0.538654351364294	0.533565347854227	0.522427165210553	0.522466539728302	0.528703003397598	0.563726563219823	0.532542060052678	0.523055805760053	0.531327770166992	0.533632099039629	0.528776142121975	0.549874790458866	0.533429492618612	0.53228198034066	0.532142609470599	0.516046088432567	0.519722293207484	0.517404564552761	0.518539786487452	0.497093396614506	0.523125468380848	0.5214492991104	0.538714478675833	0.51806473126485	0.527389886294491	0.532212108529132	0.559672068784363	0.544652468544652	0.540890659378658	0.534107424772536	0.528620244649072	0.539438477469164	0.535763436951546	0.535465055445761	0.523022226286301	0.533099888250217	0.511755119660461	0.495116079915051	0.527092753163209	0.526320741757056	0.515811283666392	0.50585112533168	0.511894950009483	0.541022403187299	0.534476083347256	0.539065163604877	0.51701150947772	0.536362445865632	0.525086203943069	0.510851907965294	0.535403604583734	0.511816460327934	0.515639177819751	0.512785430270785	0.509208011683078	0.531882714055125	0.522745963241549	0.547675680138252	0.533092391963898	0.512091049812279	0.537172045159615	0.505343755685409	0.529434428386303	0.520597454690285	0.530418155182644	0.503785988565547	0.516415460992265	0.52346934139947	0.505651076096161	0.485616526396467	0.499843035460298	0.534700950785996	0.511408328554438	0.484373973372439	0.505407343140289	0.514876699290996	0.514762348289388	0.526797335332541	0.542895700673586	0.513294525589833	0.535536191932751	0.514254402042983	0.515436016204687	0.505572897392022	0.49493908531762	0.498065992717487	0.518816497227528	0.472850113925079	0.570872134472039	0.544857327713245	0.530603638297146	0.518318966140131	0.503922851162372	0.547916937972861	0.540686151715653	0.517036961414236	0.515811735218856	0.516871534361401	0.515215304536546	0.536686762096487	0.50105285552304
Type.1.T.helper.cell	0.479332105036391	0.460116591520868	0.464635654711455	0.456401669849959	0.467964146030054	0.455714346005018	0.47434619108708	0.481847873903247	0.472190763945805	0.462584163248981	0.4518582528845	0.456878305743228	0.467101904566976	0.465474503917632	0.47393161213276	0.474716858828409	0.472304587386204	0.479857879933524	0.461675873197656	0.460863234882302	0.469273826292534	0.462884026573849	0.452173996759	0.467494977123075	0.457131380295494	0.46827535970214	0.474097976475042	0.479255227514849	0.475361293916592	0.470229346929965	0.474214595408152	0.469715605221544	0.469548990243844	0.466283357878529	0.461274878614996	0.467843101216404	0.458976856208045	0.456690023985359	0.460386383775777	0.461252348003541	0.46461094519592	0.465321410468604	0.467568404622812	0.458327612014327	0.464662498710339	0.470107803189239	0.456825869069365	0.469465881374017	0.459638079331908	0.470670696655335	0.460260295971958	0.449489725929267	0.462773795382893	0.45716310136214	0.47036578495216	0.45771052613843	0.460977126736557	0.462838478152112	0.458774049047834	0.465800429652909	0.460124557337431	0.452774863652374	0.469382734365394	0.452303962695266	0.465856358017238	0.457251282914325	0.460186303633805	0.478916641084865	0.455124764356325	0.466860539851805	0.465590259489713	0.460024093075682	0.450474241553081	0.459910814468495	0.465558219546034	0.445914110498511	0.474019453795894	0.440256393925918	0.452386882496124	0.453536980211348	0.472496016097405	0.455950521736203	0.465363179369999	0.471513785320515	0.467282723734489	0.48765343476822	0.451982238423606	0.464851139612375	0.466087973228726	0.458484584510583	0.454936620134616	0.463897950730436	0.460391021319914	0.456897801523377	0.467225743974018	0.454758114178749	0.461003023548745	0.463067339760053	0.471978003788209	0.465169399091263	0.450321123407504	0.451121021342986	0.456275691231117	0.450780353584553	0.451000624292185	0.456428173699492	0.460798399223352	0.450883137568353	0.451351048063746	0.463573626573206	0.47314688591075	0.476715018643276	0.446343722417275	0.456381176404537	0.455106258048782	0.46753457292446	0.475038402941632	0.472130680492953	0.467402003760486	0.449119025237339	0.463337531685191	0.453088475875225	0.45155165075439	0.449846633570785	0.457839370851451	0.457561509357324	0.458334881623628	0.459851054442272	0.442814118782513	0.439131957955461	0.463920003457435	0.460262439622475	0.46279804071119
